ID	DRR042264.fastq.gz	DRR042265.fastq.gz	DRR042266.fastq.gz	DRR042267.fastq.gz	DRR042272.fastq.gz	DRR042273.fastq.gz	DRR042274.fastq.gz	DRR042275.fastq.gz	DRR042280.fastq.gz	DRR042281.fastq.gz	DRR042282.fastq.gz	DRR042283.fastq.gz	DRR042288.fastq.gz	DRR042289.fastq.gz	DRR042290.fastq.gz	DRR042304.fastq.gz	DRR042305.fastq.gz	DRR042306.fastq.gz	DRR042307.fastq.gz	DRR042316.fastq.gz	DRR042317.fastq.gz	DRR042318.fastq.gz	DRR042320.fastq.gz	DRR042321.fastq.gz	DRR042322.fastq.gz	DRR042323.fastq.gz	DRR042328.fastq.gz	DRR042329.fastq.gz	DRR042330.fastq.gz	DRR042340.fastq.gz	DRR042341.fastq.gz	DRR042342.fastq.gz	DRR042343.fastq.gz	DRR042348.fastq.gz	DRR042349.fastq.gz	DRR042350.fastq.gz	ERR1110294.fastq.gz	ERR1110295.fastq.gz	ERR1110296.fastq.gz	ERR1110452.fastq.gz	ERR1110453.fastq.gz	ERR1110454.fastq.gz	ERR1110455.fastq.gz	ERR1110456.fastq.gz	ERR1110457.fastq.gz	ERR1110458.fastq.gz	ERR1110459.fastq.gz	ERR1110460.fastq.gz	ERR1110461.fastq.gz	ERR1110462.fastq.gz	ERR1110463.fastq.gz	ERR1110464.fastq.gz	ERR1110465.fastq.gz	ERR1110466.fastq.gz	ERR1110467.fastq.gz	ERR1110468.fastq.gz	ERR1110469.fastq.gz	ERR1110470.fastq.gz	ERR1110471.fastq.gz	ERR1110472.fastq.gz	ERR1110473.fastq.gz	ERR1110474.fastq.gz	ERR1293056.fastq.gz	ERR1293057.fastq.gz	ERR1293058.fastq.gz	ERR1293059.fastq.gz	ERR1293092.fastq.gz	ERR1293093.fastq.gz	ERR1293094.fastq.gz	ERR1293095.fastq.gz	ERR1293144.fastq.gz	ERR1293145.fastq.gz	ERR1293146.fastq.gz	ERR1293147.fastq.gz	ERR1293156.fastq.gz	ERR1293157.fastq.gz	ERR1293158.fastq.gz	ERR1293159.fastq.gz	ERR1293177.fastq.gz	ERR1293178.fastq.gz	ERR1293179.fastq.gz	ERR1293180.fastq.gz	ERR247139.fastq.gz	ERR247141.fastq.gz	ERR247145.fastq.gz	ERR247147.fastq.gz	ERR247149.fastq.gz	ERR247153.fastq.gz	ERR247155.fastq.gz	ERR247159.fastq.gz	ERR247161.fastq.gz	ERR247163.fastq.gz	ERR480454.fastq.gz	ERR480455.fastq.gz	ERR480456.fastq.gz	ERR480457.fastq.gz	ERR480460.fastq.gz	ERR480461.fastq.gz	ERR480462.fastq.gz	ERR480463.fastq.gz	ERR480470.fastq.gz	ERR480471.fastq.gz	ERR480472.fastq.gz	ERR480473.fastq.gz	ERR480474.fastq.gz	ERR480475.fastq.gz	ERR480476.fastq.gz	ERR480477.fastq.gz	ERR480478.fastq.gz	ERR480479.fastq.gz	ERR480482.fastq.gz	ERR480483.fastq.gz	ERR480484.fastq.gz	ERR480485.fastq.gz	ERR688360.fastq.gz	ERR688362.fastq.gz	ERR688371.fastq.gz	ERR688376.fastq.gz	ERR688381.fastq.gz	ERR688383.fastq.gz	ERR688396.fastq.gz	ERR688397.fastq.gz	ERR688416.fastq.gz	ERR688446.fastq.gz	ERR688447.fastq.gz	ERR688459.fastq.gz	ERR688461.fastq.gz	ERR688463.fastq.gz	ERR688467.fastq.gz	ERR688470.fastq.gz	ERR688472.fastq.gz	ERR688475.fastq.gz	ERR688499.fastq.gz	ERR710420.fastq.gz	ERR710423.fastq.gz	SRR1761724.fastq.gz	SRR1761725.fastq.gz	SRR1761730.fastq.gz	SRR1761735.fastq.gz	SRR1761736.fastq.gz	SRR1761737.fastq.gz	SRR1761738.fastq.gz	SRR1761739.fastq.gz	SRR1761740.fastq.gz	SRR1761741.fastq.gz	SRR1761743.fastq.gz	SRR1761745.fastq.gz	SRR1761751.fastq.gz	SRR1761753.fastq.gz	SRR1761757.fastq.gz	SRR1761762.fastq.gz	SRR1761769.fastq.gz	SRR1761770.fastq.gz	SRR1761773.fastq.gz	SRR1761775.fastq.gz
g__Olsenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Oscillibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67333	0.52388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13229	0.10009	0.0	0.0	0.03575	0.01989	0.0	1.10792	0.22761	0.0	0.23861	0.09346	0.44635	0.31091	0.49386	0.48141	3.24189	1.22093	1.30624	0.31518	0.0	0.66917	2.85166	0.28638	0.17855	2.68115	0.0	0.31009	0.50589	0.51101	1.18183	0.30837	0.22255	0.0	0.03292	0.0	0.17685	0.0	0.0	0.0	0.0	0.34827	0.19157	0.24418	0.40527	0.0	0.0	0.0	0.0	0.21365	0.33031	0.20868	0.21233	0.00237	0.0	0.0	0.0	0.11962	0.0	0.0	0.0	0.0	0.30201	0.33534	0.19161	0.32884	0.27991	0.46328	0.40869	0.48597	0.26327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86247	2.28084	2.67851	2.72444	0.0	0.0	0.0	0.0561	2.20134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03886	1.15867	0.0	0.0	0.0	0.0	0.0	0.0	0.08937	0.0	0.0	0.92331	0.50518	0.59656	0.01313	0.0	0.0	0.0	0.0	0.0	3.72488	0.0	0.0	0.12671	6.52757	0.85626	0.9285	0.0	0.45584
g__Oxalobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04851	0.0	0.0	0.4755	0.03357	0.0	0.0	0.0	0.10674	0.0	0.0	0.0	0.0	0.0	0.05696	0.0	0.03015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__P1virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28828	0.36288	1.61742	0.09512	0.12885	0.0	0.0	0.0	0.0	0.0	0.00642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03746	0.11024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05634	0.0	0.0	0.0	0.04745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0237	0.0	2.8056	1.59019	0.0	0.0	0.0	0.0	0.0	0.0	1.49939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17457	0.0	0.0	0.0	0.0	0.0	0.0	0.80477	0.0	0.7453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96164	0.0	0.0	0.0	0.0	0.0
g__P22virus	0.03593	0.0	0.0	0.0	0.46553	0.2509	0.63375	0.92936	0.02779	0.0	0.0	0.0	0.0	0.0	0.0	0.08611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46594	0.0	0.0	0.0	0.0	0.86127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__P2virus	0.0	0.0	0.0	0.0	0.27439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12209	0.06528	0.0	0.07778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18616	0.09929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92965	0.0	0.0	0.0	0.0	0.0	0.03047	0.0	0.0	1.39069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04358	1.42342	0.0	0.0	9.4055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.13422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Parabacteroides	1.57883	1.65805	1.203	1.3124	19.45737	21.04298	14.67839	14.83432	0.0	0.0	0.0	0.0	0.58954	0.6781	0.16835	0.0	0.0	0.0	0.0	1.00988	1.02278	0.38875	3.22458	3.23679	1.89824	3.21981	3.82032	3.98952	2.8291	0.6701	0.67638	0.0	0.0	1.24038	1.27924	0.37292	0.972	2.26151	4.74945	5.28498	3.69208	0.98343	0.88449	3.82438	3.04958	0.28673	1.92246	1.38225	0.9591	3.6743	0.0	4.95671	2.01455	0.35023	0.79118	0.0	0.82896	3.81121	3.0952	1.3614	1.03558	2.06957	1.52395	1.69928	1.43545	1.55578	11.59369	11.2031	10.88562	12.06721	4.59496	4.24791	4.45326	4.29243	3.33075	2.94121	3.51173	3.3388	1.5274	1.52725	1.65018	1.48863	0.0	0.01783	0.06898	0.0	0.04499	0.47467	0.0	0.0	0.03597	0.5392	0.44579	0.23035	0.30185	0.32724	0.17358	0.3039	0.0	0.08164	2.00316	2.10715	0.0	0.0	0.0	0.0	1.63626	1.83248	1.87882	1.55853	0.23151	0.39724	0.18925	0.55445	0.0	0.0	0.0	0.0	0.0	0.0	0.20864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.03102	0.0	0.0	3.80347	0.59885	0.0	0.0	0.0	0.0	0.14733	0.66068	0.29857	1.99005	0.0	0.11895	0.31473	6.44682	0.0	0.33821	0.0	0.0	0.0	0.0	0.0	0.0
g__Paraprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40787	0.40924	0.0	0.0	3.10168	0.0	1.65486	0.0	0.14069	0.51449	0.0	0.00297	2.26237	1.10189	0.0	0.22769	0.0	0.0	0.59581	0.27096	0.78854	0.0	0.0	0.57946	0.0	0.0083	0.0	0.25646	0.24013	1.69548	1.06858	1.36186	0.97652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05687	0.0	0.03162	0.0272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01453	0.0	0.0	0.0	7.67594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Parasutterella	0.00892	0.02252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02881	0.03386	0.0	0.0	0.0	0.0	0.0	0.6591	0.70098	0.08689	0.03147	0.02382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00786	0.03271	0.0	3.43024	0.00784	0.0	0.0	0.0	0.24013	0.04268	1.1501	0.59288	0.18861	0.0	0.06911	0.0	0.0	1.20627	0.21497	0.00148	0.0	0.0	1.18512	0.51928	0.0	0.35547	0.0784	0.42126	0.22675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50288	0.0	0.03297	0.0	0.0	0.0	0.0	0.0	0.0
g__Parvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08977	0.09619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Pegivirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Peptoniphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01665	0.01825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Pestivirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Phascolarctobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65919	0.62298	0.21424	1.39644	1.39331	0.49403	1.14188	0.0	0.0	0.0	0.25834	0.28016	0.0	0.0	0.43071	0.43236	0.0	0.55536	0.44677	0.53189	0.0	0.63023	0.09888	0.0	0.0	0.26149	0.57011	0.03898	0.03989	0.00151	0.78368	0.0	0.0	0.06915	0.75222	0.5088	0.0	0.0	0.0	0.21917	0.03854	0.00507	0.03512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34722	1.64296	1.30811	1.49837	0.0	0.0	0.0	0.0	1.23411	1.16926	1.35958	1.07008	0.0	0.27117	0.0	0.0	0.25486	0.0	0.0	0.0	0.0	0.0	2.36894	1.65474	2.26804	1.94742	0.0	0.0	0.0	0.0	0.44947	0.41999	4.90475	5.29986	4.02531	4.58329	0.22423	0.2476	0.13616	0.27548	0.0	0.0	0.0	0.0	0.0	0.42433	0.0	0.0	0.75677	0.0	0.07521	0.0	0.0	0.0	0.0	0.0	0.0	5.39157	0.0	0.0	0.0	0.0	0.30436	0.0	0.0	2.99238	0.0	24.41028	0.0	0.07377	5.64793	0.38442	6.26123	0.25175	0.0	0.0	1.98808	0.0	0.53586	0.0	1.56547	0.71317	0.0	0.0	0.0
g__Picornaviridae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Pis4avirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42701	0.0	21.2268
g__Podoviridae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.24403	9.37717	12.10871	0.0	0.0	0.0	0.0	0.08933	0.08662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115	9.56328	34.24835	0.0	77.10036	74.9398	17.41183	0.0331	4.41749	48.57255	0.02381	73.12696	0.14461	0.0	0.0	63.78418	86.97534	0.0	0.0	75.0122	19.75861	0.058	0.00539	73.05549	65.42315	0.0	0.0	0.0	0.0	13.18353	13.7859	13.18106	13.22307	0.0	0.0	0.0	0.0	23.65785	22.72888	22.59083	23.2083	0.0	0.0	0.0	0.0	0.16036	0.0	0.63242	51.87421	0.31804	0.0	0.0	32.7518	0.30206	16.18638	0.0	0.0	0.0	0.0	10.63787	12.27338	12.79237	9.29725	0.0	0.0	14.4178	15.61881	15.0178	14.29427	0.0	0.0	0.0	0.0	2.12354	2.30288	2.23369	2.54304	0.0	0.0	0.0	0.0	8.85876	0.11459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93963	0.0	1.83319	0.0	59.82042	4.08897	19.05851	0.0	4.21651	11.25566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7486	0.91222	6.80017	1.55606	19.76745	9.02132
